"local","salary","department","tools","else_need","url"
"台北市中山區","月薪40,000元以上"," 不拘 ","Java、Oracle、AWS、Node.js贊助提升專業能力"," 1.具備資料庫使用經驗，如MySQL、MongoDB等。
2.具備Web services API等基本網路應用開發技能。
3.具備XML、JSON等資料操作實做經驗。
4.對AWS 微服務有興趣學習。
5.熟悉 Git 軟體版本控制。

加分條件：
1. 曾有介接Oracle資料庫經驗者優先。
2. 曾有開發Web Socket服務經驗者優先。 ","https://www.104.com.tw/job/79gcp?jobsource=jolist_a_relevance"
"台北市大安區","月薪50,000~90,000元"," 不拘 ","Linux、PHP、Python、Go、MySQL、Node.js贊助提升專業能力"," 1. 具豐富物件導向設計與實作經驗和技術。
2. 紮實的 coding 和 debugging 技術和經驗。
3. 熟悉 Linux/Unix 環境，包括基本的 shell script。
4. 熟悉 MariaDB 並具備資料庫設計能力。
5. 了解 Git 操作以及有 Github 的使用經驗。
6. 具備 Codeigniter or Laravel or Lumen Framework 開發經驗尤佳。
7. 具資訊安全相關知識，如 Sql Injection, XSS, CORS 等。 
8. 具備良好的溝通與傾聽技巧。
9. 對於專案有責任心
10. 對於學習其他程式語言有熱誠

[nice to have]
1.兩年以上程式開發相關經驗
2.不排斥junior，只要你願意學習並對自己有信心
3.有golang相關開發經驗尤佳
4.有自信、對於自我學習能力有信心
5.具有爬蟲開發經驗尤佳
 ","https://www.104.com.tw/job/6q9do?jobsource=jolist_a_relevance"
"台中市西區","月薪38,000~45,000元"," 不拘 "," 不拘 "," 未填寫 ","https://www.104.com.tw/job/739vg?jobsource=jolist_a_relevance"
"台北市大安區","年薪1,000,000~1,200,000元"," 不拘 "," 不拘 "," -有Git和雲端資料庫實務經驗(SQL/NoSQL, Message Queues, ESBs, Kubernetes/Docker, AWS)
-了解RESTful API和queue processing、multithreaded applications
-英文讀寫能力中等即可，聽說能力非必要
-願意不斷學習新技術/產業發展趨勢
-資深開發者、有管理經驗者待優 ","https://www.104.com.tw/job/6y08s?jobsource=jolist_a_relevance"
"台中市北區","月薪32,000元以上"," 資訊工程相關、資訊管理相關、電機電子工程相關 "," 不拘 "," 1 Node.js 或 .Net Core 或 ASP.NET MVC
2 有 WEB API 開發經驗
3 熟悉 MYSQL 及 BigQuery 
4 熟悉 Google Cloud Platform 操作，有 Docker 經驗尤佳 ","https://www.104.com.tw/job/7afvy?jobsource=jolist_a_relevance"
"台北市信義區","月薪45,000~120,000元"," 資訊工程相關、其他數學及電算機科學相關 ","Linux、Github、Python、MySQL、HTML贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/6qafx?jobsource=jolist_a_relevance"
"台北市信義區","月薪60,000~80,000元"," 資訊工程相關 "," 不拘 "," 1. 樂於溝通分享並重視團隊精神，能主動發現問題並尋求最佳解決方案。
2. 邏輯思考清晰，沉著冷靜，有良好的學習能力和強烈的進取心。
 ","https://www.104.com.tw/job/6uiln?jobsource=jolist_a_relevance"
"台北市南港區","年薪1,500,000元以上"," 數學及電算機科學學科類 ","Database Management、AWS、Node.js贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/5yqgh?jobsource=jolist_a_relevance"
"台北市內湖區","月薪50,000元以上"," 不拘 ","Java、Spring、MS SQL、MySQL、JavaScript贊助提升專業能力"," 1.java後端開發 2年以上的工作經驗
2.有使用spring 3大框架的經驗且知道原理，（spring，spring mvc ，mybatis）
3.mysql 事務（Transaction）必<U+987B>了解且有使用經驗


4.面議薪水範圍極寬，期許可以有更多菁英人士加入我們團隊
 ","https://www.104.com.tw/job/71o7r?jobsource=jolist_a_relevance"
"台北市中山區","月薪50,000~80,000元"," 不拘 "," 不拘 "," 歡迎提供相關作品集，將優先安排面談 ","https://www.104.com.tw/job/7as7m?jobsource=jolist_a_relevance"
"台北市南港區","月薪40,000~100,000元"," 資訊工程相關、其他數學及電算機科學相關 ","Linux、PHP、MySQL贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/77i3l?jobsource=jolist_a_relevance"
"台北市大安區","月薪90,000元以上"," 數學及電算機科學學科類 ","Linux、Java、PHP、Python、MySQL贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/6cifd?jobsource=jolist_a_relevance"
"台北市大安區","年薪1,200,000~1,800,000元"," 資訊工程相關 "," 不拘 "," 1. 五年以上 Java + Spring後端設計開發大流量網站 的 經驗。有電商平台相關產品開發經驗。
2. 掌握 Mybatis, Hibernate, Memcached, redis等常見開源架構
3. 熟悉至少一種 RDBM如 MySQL, SQL server, SQL light 能調校效能與解決資料庫負載問題能力 。
4. 熟悉至少一種 non-sql的主流資料庫 .
5. 熟悉版控 Git Flow Jenkins及 GitLab等。
6. 具備系統分析和設計能力，具有良好的編碼風格和習慣。
7. 需具備較強學習能力與邏輯分析能力，並有良好的團隊協作意識。
8. 有帶領專案經驗，熟悉 Scrum與其他專案控管技巧 。 ","https://www.104.com.tw/job/7ajgr?jobsource=jolist_a_relevance"
"新竹縣竹北市","月薪60,000~80,000元"," 資訊工程相關、數理統計相關、其他數學及電算機科學相關 ","Linux、OOAD、Git、Java、Go、PostgreSQL贊助提升專業能力"," 要求: 
-熟悉Golang,Java
-熟悉Restful API開發
-熟悉PostgresSQL及Redis 
-熟悉後端unit test及integration test
-希望在程式設計及技術方面不斷精進 
-願意學習並能夠快速掌握新技術 
-良好的溝通能力及注重團隊合作 
 
加分條件
-熟悉gRPC
-熟悉資料處理
-熟悉AWS,GCP相關服務
-有微服務開發相關經驗
-有地理相關系統開發經驗 ","https://www.104.com.tw/job/78iph?jobsource=jolist_a_relevance"
"高雄市三民區","月薪55,000元以上"," 數學及電算機科學學科類、工程學科類 ","Java贊助提升專業能力"," 1.	三年以上Java後端開發經驗
2.	熟悉OODM(Object-Oriented Data Model)設計及JPA技術應用
3.	熟悉Spring Framework核心概念(Dependency Injection & AOP)及其應用
4.	熟悉設計模式(Design Patterns)運用及處理流程(Process Flow)設計
5.	熟悉Git與團隊軟體開發流程  

加分項目：	
1.	熟悉Container相關技術及應用，例如Docker與Kubernetes
2.	熟悉任一種公私有雲相關技術及應用，例如AWS、VMWare
3.	熟悉CI/CD，例如Gitlab CI/CD pipeline
4.	熟悉Unit Testing & Function Testing
5.	具備機器學習 (Machine Learning) 相關背景知識 ","https://www.104.com.tw/job/6zubv?jobsource=jolist_a_relevance"
"台中市北區","月薪50,000~120,000元"," 不拘 "," 不拘 "," 未填寫 ","https://www.104.com.tw/job/6izvs?jobsource=jolist_a_relevance"
"台北市中正區","月薪50,000元以上"," 不拘 ","Python贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/6vdrl?jobsource=jolist_a_relevance"
"台北市信義區","月薪55,000~75,000元"," 不拘 "," 不拘 "," 未填寫 ","https://www.104.com.tw/job/6yhm8?jobsource=jolist_a_relevance"
"台北市北投區","月薪30,000~70,000元"," 資訊管理相關、資訊工程相關 ","Linux、Python贊助提升專業能力"," 薪資會依學經歷背景及相關工作經驗核薪 ","https://www.104.com.tw/job/7ahiu?jobsource=jolist_a_relevance"
"高雄市鼓山區","月薪45,000~55,000元"," 資訊工程相關、其他數學及電算機科學相關、資訊管理相關 ","Python、MySQL、Django贊助提升專業能力"," 1. 對版本控制系統了解者佳 (Subversion、Mercurial、Git、...)。
2. 熟悉網路 API 規劃者佳 (OpenID、OAuth、OAuth2、...)。
3. 對資料庫正規化以及 MySQL 特性熟悉者佳。 ","https://www.104.com.tw/job/75gdf?jobsource=jolist_a_relevance"
"台北市大安區","月薪80,000~130,000元"," 不拘 "," 不拘 "," 未填寫 ","https://www.104.com.tw/job/7ara2?jobsource=jolist_a_relevance"
"台北市中山區","月薪40,000~80,000元"," 不拘 ","Linux、PHP、MySQL、HTTP贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/6shus?jobsource=jolist_a_relevance"
"台北市松山區","月薪90,000~110,000元"," 不拘 ","Git、Java、Spring、Database Management、PostgreSQL、AWS、HTTP贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/7a9s8?jobsource=jolist_a_relevance"
"高雄市苓雅區","月薪34,000~60,000元"," 不拘 "," 不拘 "," 未填寫 ","https://www.104.com.tw/job/78p0p?jobsource=jolist_a_relevance"
"台中市西區","月薪40,000~54,000元"," 資訊工程相關、資訊管理相關、其他數學及電算機科學相關 ","C#、Java、PHP、MS SQL、Node.js、ReactNative贊助提升專業能力"," AWS認證的解決方案架構師-助理級認證 ","https://www.104.com.tw/job/7afzv?jobsource=jolist_a_relevance"
"新北市板橋區","年薪550,000~1,200,000元"," 資訊工程相關、工程學科類 "," 不拘 "," 薪資範圍
年薪 55 -120萬新台幣，具領導能力者可另議。
工時/特休
1.上班時間9:30 至 18:30。
2.週休二日，依國定假日休假。
3.特休每年12天。
福利/推薦項
1.可選擇遠距工作或跟同事到共享空間工作
2.按能力及頁獻分配年底花紅或股本
職務需求
‧修讀電腦或相關理工科專業文憑證書畢業生
‧具備一年以上的系統開發經驗
‧熟悉 Python/Golang 者優先
‧熟悉後端開發工具
‧注重用戶體驗和測試後端系統效能
‧熱衷於軟件開發
‧具備良好的分析能力，良好溝通及解決問題能力，善於學習，樂於分享
‧具備團隊合作的精神

***歡迎在家工作 ","https://www.104.com.tw/job/79svm?jobsource=jolist_a_relevance"
"台中市西屯區","月薪35,000~70,000元"," 不拘 ","C#贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/753cw?jobsource=jolist_a_relevance"
"台北市信義區","月薪60,000~90,000元"," 不拘 ","Linux、Git贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/7a5kb?jobsource=jolist_a_relevance"
"台北市內湖區","月薪60,000~100,000元"," 不拘 ","PHP贊助提升專業能力"," 【加分項目】
- 第三方 API 串接經驗 ","https://www.104.com.tw/job/6hqk3?jobsource=jolist_a_relevance"
"台北市內湖區","月薪60,000元以上"," 不拘 ","C、C++、Java、Python、Ruby贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/7aecq?jobsource=jolist_a_relevance"
"台北市中山區","月薪40,000~60,000元"," 資訊工程相關、資訊管理相關 ","Linux、PHP、PL/SQL、HTML、JavaScript、CSS贊助提升專業能力"," 加分條件（ 以下並非必須，只要你有熱枕，願意求新，都可加入我們！）
- 具有 Magento CE 1.x ~ 2.x 開發經驗
- 具有 GIT版本控管及工具操作經驗
- 具有 GCP、AWS 雲端技術應用經驗
- 具有 GTM部署經驗(e.g. Sales Tracking implementation)
- 任何購物車Open Source 開發經驗 (e.g. OpenCart, Prestashop, Magento, Woocommerce )
- 任何PHP Framework 開發經驗 (e.g. Laravel5.x - 7.x) ","https://www.104.com.tw/job/5gztj?jobsource=jolist_a_relevance"
"台北市信義區","月薪45,000~90,000元"," 不拘 ","ASP.NET、PHP、Python、JavaScript、CSS、Node.js贊助提升專業能力"," 【加分條件】
1. 曾有金流串接經驗
2. 接觸過大流量系統開發
3. 有些許前端概念為佳 (CSS, Javascript)

【其他】
- 對APP產業充滿熱情，並願意精進自己的技術
- 喜歡團隊合作，互相討論與分享知識與經驗，喜歡學習新知識。 ","https://www.104.com.tw/job/79xo0?jobsource=jolist_a_relevance"
"台北市中山區","月薪55,000~80,000元"," 不拘 ","AWS、Node.js贊助提升專業能力"," 1.二年以上後端工程師經驗 
2.用過 AWS
3.需獨立作業 ","https://www.104.com.tw/job/6u0ie?jobsource=jolist_a_relevance"
"台北市中山區","月薪50,000~65,000元"," 資訊管理相關、資訊工程相關、其他數學及電算機科學相關 ","MySQL、JavaScript、Node.js贊助提升專業能力"," 同職務說明 ","https://www.104.com.tw/job/6diub?jobsource=jolist_a_relevance"
"台北市松山區","月薪52,000~65,000元"," 資訊工程相關 ","PHP贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/6qx0f?jobsource=jolist_a_relevance"
"台北市內湖區","月薪32,000~55,000元"," 不拘 ","C#、PHP、Python、Unity3D贊助提升專業能力"," 1.負責，注重團隊精神，邏輯清晰，抗壓性高，能獨立思考
2.資工／電機／資管 等相關科系畢業者佳
3.熟悉C#, 有Unity3D遊戲作品者佳
4.懂 Html5/Asp.Net C#/JavaScrip 網頁程式設計者佳
5.懂 websocket/socket 者佳 ","https://www.104.com.tw/job/78h6s?jobsource=jolist_a_relevance"
"台北市內湖區","月薪80,000~120,000元"," 不拘 ","C++、Java、Python、JavaScript贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/7aeco?jobsource=jolist_a_relevance"
"台北市信義區","月薪70,000~150,000元"," 不拘 "," 不拘 "," 未填寫 ","https://www.104.com.tw/job/75p15?jobsource=jolist_a_relevance"
"台南市新營區","月薪35,000~60,000元"," 不拘 "," 不拘 "," 1. 具備單種或多種Design Pattern開發經驗。
2. 具備分散式系統架構設計與開發等實務經驗。
3. 理解常用緩存知識以及應用。
4. 具備常見Message Queue開發經驗。
5. 熟悉Linux基本操作。 ","https://www.104.com.tw/job/6u12d?jobsource=jolist_a_relevance"
"台中市北區","月薪38,000元以上"," 不拘 "," 不拘 "," 1. 1年以上開發經驗，熟悉遊戲後端服務
2. JavaScript、TypeScript基本概念清晰，瞭解熟練ES6/ES7新特性
3. 熟悉常用網路通訊協定，如TCP/IP, HTTP
4. 孰悉MySQL之資料庫相關物件異動及SQL指令
5. 熟悉非同步程式設計，熟悉pomelo者優先
6. 具備分散式系統設計和開發經驗，熟悉敏捷開發流程熟悉常用設計模式
7. 具備獨立開發能力(架構設計/開發除錯/效能調整)
8. 熟悉 Google Cloud / AWS / Azure 任一公有雲架構 ","https://www.104.com.tw/job/78cpp?jobsource=jolist_a_relevance"
"台北市信義區","月薪40,000~60,000元"," 不拘 "," 不拘 "," 希望您熟悉以下的能力：
● git/github 使用經驗
● AWS 服務，主要包含 EC2、RDS、DyanmoDB、Lambda、S3...
● 資料庫 (NoSQL & Relational Database) 使用
● Node.js


加分條件：
● 完整網站開發經驗
● 過去產品或是 github，任何可以展現你能力的作品
● 良好的英語能力
● 自我管理與學習能力
● 寫過測試 (unit test, integration test)
● 熟悉 CI/CD 流程
● 熟悉 Scrum 流程者 ","https://www.104.com.tw/job/6fy7l?jobsource=jolist_a_relevance"
"新北市汐止區","月薪40,000~70,000元"," 不拘 ","ASP.NET、Java、PHP、MySQL、AWS、JavaScript、Node.js贊助提升專業能力"," 加分項目(非必備)：
具備 SPA開發 經驗
了解開發流程與工具 (Git / Slack)
熟悉 Agile / Scrum 運作
具備 CI/CD 實作經驗
具備 自動化測試 經驗
具備 AWS 相關經驗 ","https://www.104.com.tw/job/75a17?jobsource=jolist_a_relevance"
"台北市松山區","年薪1,000,000~1,600,000元"," 不拘 "," 不拘 "," 【你必須具備的技能】
- 擅長Node.JS, Redis, MongoDB.
- 有物件導向程式設計(object-oriented programming)經驗 
- 有資料庫(database)相關經驗 
- 主動負責、細心的工作態度 
- 良好溝通能力及團隊合作能力
- 對軟體開發及網路科技發展有興趣 
- 具有電子商務程式開發經驗者優先 
- 需基本中英文讀寫能力

【其他條件】
-對新創產業文化有高度熱誠
-熟悉或對敏捷式開發(Agile development)有興趣
-具有電子商務程式開發經驗者優先
-具有英文讀寫能力 ","https://www.104.com.tw/job/5wh4d?jobsource=jolist_a_relevance"
"台中市南屯區","月薪45,000元以上"," 不拘 ","C++、Java、PHP、Python、JavaScript、CSS贊助提升專業能力"," ★本公司聘任之正職人員得享有以下福利
【獎金】不怕員工拿，等你來挑戰。
■ 月獎金、季獎金、組長獎金
■ 年終獎金
■ 證照考取獎金
【福利】有更好的福利，歡迎加入提出。
■ 婚喪喜慶、生育、傷病、急難救助等。
■ 定期員工聚餐、員工出遊、慶生會
■ 端午節、中秋節禮金、禮品
■ 咖啡無限暢飲、餅乾零食
■ 員工團體保險
【教育訓練機制】
■ 員工進修教育獎勵補助。
■ 新人訓練：協助新人瞭解公司、瞭解工作進入狀況。
■ 職能訓練：引導同仁學習工作相關知識與技能，發展職涯學習藍圖。
【休假】
■ 周休二日 ","https://www.104.com.tw/job/75qz7?jobsource=jolist_a_relevance"
"台北市中山區","月薪60,000~100,000元"," 不拘 "," 不拘 "," 1、熟悉 Linux 系統、能進行基本操作和簡單腳本開發。
2、有廣泛網路知識，熟悉網路應用開發。
3、熟悉常規的 MySQL 資料庫操作。
4、有良好的程式撰寫習慣，並具備獨立解決問題的能力。

PS. 熟 WebSocket 及具備前端網頁開發經驗者佳。 ","https://www.104.com.tw/job/6cz7e?jobsource=jolist_a_relevance"
"台北市松山區","月薪50,000~80,000元"," 不拘 ","Python、MS SQL贊助提升專業能力"," Python
2年以上Python服務端開發經驗
熟練使用MySQL、Redis、Mongodb等
熟悉TCP/IP、HTTP等協議
熟練掌握Web開發框架與技術，如Django, Flask等
有責任心、良好的溝通能力和團隊協作精神，能獨立解決問題 ","https://www.104.com.tw/job/782f0?jobsource=jolist_a_relevance"
"台中市西屯區","月薪55,000~142,000元"," 不拘 ","ASP.NET、C#、Visual Studio .net、WinForm、MS SQL、HTML、JavaScript、XML、jQuery贊助提升專業能力"," ‧  Strong programming experience in ASP.NET and C#.
‧  Experience with Backend technologies, such as Socket, API service, RDBMS.
‧  Experience with Frontend technologies is a plus. (HTML, JavaScript, and jQuery).
‧  Good teamwork and communication skills. ","https://www.104.com.tw/job/75dqt?jobsource=jolist_a_relevance"
"台北市中山區","月薪50,000~100,000元"," 不拘 ","Java、Spring贊助提升專業能力"," 【加分條件】
1.知識技能：Oracle, PostgreSQL, Mongo, DevOps, ShellScript
2.其他：跨部門溝通經驗, Scrum Master
 ","https://www.104.com.tw/job/71u78?jobsource=jolist_a_relevance"
"高雄市左營區","月薪28,000元以上"," 資訊工程相關、資訊管理相關 ","PHP、MySQL、HTML、JavaScript、jQuery、CSS贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/7aii7?jobsource=jolist_a_relevance"
"台北市中山區","月薪55,000~80,000元"," 不拘 ","AWS贊助提升專業能力"," 1.二年以上後端工程師經驗 
2.用過 AWS
3.需獨立作業 ","https://www.104.com.tw/job/6u0ih?jobsource=jolist_a_relevance"
"台北市松山區","月薪50,000~80,000元"," 不拘 ","AJAX、ASP.NET、C#、HTML、JavaScript、jQuery、CSS、Sass、ReactJS、VueJS贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/79jpv?jobsource=jolist_a_relevance"
"台北市松山區","月薪45,000~80,000元"," 不拘 ","AJAX、ASP.NET、C#、HTML、JavaScript、jQuery、CSS、Sass、ReactJS、VueJS贊助提升專業能力"," 
合者安排面試，不合者恕不另行通知,恕不接受隨到隨談，敬請見諒,謝謝! ","https://www.104.com.tw/job/75sks?jobsource=jolist_a_relevance"
"台北市松山區","年薪700,000~1,000,000元"," 不拘 ","PHP、Python、MySQL、JavaScript贊助提升專業能力"," 一年以上 後端開發經驗 ","https://www.104.com.tw/job/77s9c?jobsource=jolist_a_relevance"
"台北市信義區","月薪38,000元以上"," 資訊工程相關 ","PHP、MySQL、AWS贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/66ak0?jobsource=jolist_a_relevance"
"台中市西區","月薪40,000~80,000元"," 不拘 ","Linux、Github、PHP、MySQL、HTML、JavaScript、jQuery贊助提升專業能力"," 我們提供 :
#優質的工作環境 - 景觀視野增進思考敏捷
#開放的工作氣氛 - 重視想法討論不問位階

您需要具備 :
#嚴謹細心的思維
#學習並分享知識的成就感
#探索人類深層慾望 , 打造高黏著度的產品熱忱

【我們的核心價值】
- 經驗不是最重要
- 您的福利將由態度與思維深度決定
- 表現您的價值 , 公司證明我們值得
期待有志一同的夥伴加入 ","https://www.104.com.tw/job/6pb45?jobsource=jolist_a_relevance"
"台中市烏日區","月薪60,000~120,000元"," 數理統計相關、工程學科類、通信學類 ","Java、Spring、HTML、JavaScript、Node.js贊助提升專業能力"," 1.可至台北總公司面試，交通費全額補助。
2.台北總公司地址：新北市中和區中山路二段351號8樓。(可搭高鐵至板橋站，再搭計程車至弋揚科技。) ","https://www.104.com.tw/job/7a7re?jobsource=jolist_a_relevance"
"台中市北屯區","月薪30,000~38,000元"," 不拘 ","AJAX、PHP、MySQL、HTML、JavaScript、jQuery贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/6a7x8?jobsource=jolist_a_relevance"
"台北市內湖區","月薪75,000~90,000元"," 不拘 ","Git、PHP、Python、PostgreSQL贊助提升專業能力"," 未填寫 ","https://www.104.com.tw/job/73o8w?jobsource=jolist_a_relevance"
